"age","sex","province","education","religion","income_before_tax","vote_liberal","vote_conservative"
19,"Male","Quebec","Some Education","NO","Middle Class",1,0
60,"Male","British Columbia","Some Education","YES","Middle Class",0,0
69,"Female","British Columbia","Some Education","NO","Lower Class",NA,NA
38,"Female","Alberta","Some Education","NO","Middle Class",0,1
72,"Male","Quebec","Some Education","YES","Middle Class",1,0
23,"Male","Quebec","High Education","NO","Upper Class",0,0
63,"Female","Quebec","High Education","YES","Middle Class",1,0
55,"Male","British Columbia","High Education","NO","Upper Class",1,0
60,"Male","Quebec","High Education","YES","Lower Class",NA,NA
55,"Female","Quebec","Some Education","YES","Lower Class",1,0
74,"Male","Alberta","Some Education","YES","Middle Class",NA,NA
23,"Male","Quebec","High Education","NO","Lower Class",NA,NA
45,"Female","Alberta","High Education","YES","Middle Class",0,0
46,"Male","Quebec","Some Education","YES","Middle Class",0,1
74,"Female","Quebec","Some Education","YES","Middle Class",0,0
26,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
21,"Male","Alberta","Some Education","YES","Middle Class",0,0
29,"Female","Quebec","High Education","YES","Middle Class",0,0
32,"Female","Alberta","Some Education","NO","Lower Class",0,0
48,"Female","Alberta","High Education","YES","Middle Class",0,0
40,"Female","Quebec","High Education","YES","Middle Class",NA,NA
56,"Female","Quebec","High Education","YES","Upper Class",NA,NA
70,"Female","Alberta","Some Education","NO","Lower Class",NA,NA
49,"Male","Alberta","High Education","YES","Lower Class",0,1
42,"Male","Manitoba","Some Education","YES","Lower Class",0,0
35,"Female","Alberta","High Education","YES","Middle Class",NA,NA
44,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
58,"Male","Quebec","Some Education","NO","Upper Class",0,1
20,"Male","Alberta","Some Education","YES","Upper Class",0,0
60,"Female","Quebec","Some Education","YES","Upper Class",NA,NA
46,"Male","Alberta","Some Education","NO","Lower Class",NA,NA
53,"Male","Alberta","High Education","YES","Middle Class",NA,NA
69,"Male","Alberta","High Education","YES","Lower Class",1,0
25,"Female","British Columbia","High Education","YES","Middle Class",0,0
48,"Female","Quebec","Some Education","YES","Middle Class",0,1
42,"Male","New Brunswick","Some Education","YES","Middle Class",0,0
34,"Female","Alberta","Some Education","NO","Middle Class",NA,NA
45,"Male","Quebec","Some Education","NO","Middle Class",0,0
24,"Female","British Columbia","High Education","YES","Lower Class",0,0
55,"Female","Alberta","High Education","YES","Upper Class",1,0
70,"Female","Quebec","Some Education","NO","Lower Class",0,1
44,"Male","Quebec","High Education","YES","Middle Class",1,0
40,"Female","Quebec","High Education","YES","Middle Class",0,0
51,"Female","Alberta","Some Education","YES","Middle Class",0,0
68,"Male","Ontario","High Education","YES","Middle Class",NA,NA
32,"Female","British Columbia","Some Education","NO","Lower Class",NA,NA
71,"Female","Alberta","High Education","YES","Middle Class",NA,NA
67,"Male","Alberta","Some Education","YES","Lower Class",0,0
76,"Male","Quebec","High Education","YES","Middle Class",NA,NA
41,"Female","Alberta","High Education","YES","Upper Class",1,0
68,"Female","Alberta","High Education","YES","Lower Class",NA,NA
66,"Female","Quebec","High Education","YES","Upper Class",1,0
46,"Female","New Brunswick","High Education","YES","Middle Class",0,1
27,"Female","British Columbia","High Education","NO","Middle Class",NA,NA
80,"Male","British Columbia","High Education","NO","Middle Class",0,1
65,"Female","British Columbia","Some Education","NO","Middle Class",0,0
61,"Female","Alberta","Some Education","NO","Middle Class",0,0
31,"Female","Quebec","High Education","YES","Middle Class",1,0
23,"Male","Quebec","High Education","YES","Lower Class",0,0
54,"Female","Quebec","High Education","YES","Upper Class",0,1
73,"Female","Alberta","High Education","NO","Upper Class",NA,NA
80,"Female","Ontario","Some Education","YES","Middle Class",1,0
45,"Female","Quebec","High Education","YES","Middle Class",0,0
74,"Male","Alberta","Some Education","YES","Middle Class",NA,NA
61,"Male","Newfoundland and Labrador","Some Education","NO","Middle Class",0,0
32,"Male","Newfoundland and Labrador","Some Education","YES","Middle Class",NA,NA
37,"Female","Alberta","High Education","YES","Upper Class",0,0
67,"Female","Manitoba","Some Education","YES","Middle Class",0,0
35,"Male","British Columbia","High Education","NO","Lower Class",1,0
72,"Male","Manitoba","Some Education","YES","Lower Class",0,0
59,"Female","Alberta","Some Education","YES","Lower Class",1,0
58,"Male","Alberta","Some Education","YES","Middle Class",NA,NA
39,"Female","Quebec","Some Education","NO","Lower Class",0,0
19,"Male","Quebec","Some Education","NO","Middle Class",1,0
74,"Female","Quebec","Some Education","YES","Middle Class",0,0
79,"Male","British Columbia","Some Education","YES","Lower Class",NA,NA
52,"Male","British Columbia","Some Education","YES","Upper Class",0,1
35,"Female","Manitoba","High Education","YES","Middle Class",0,1
53,"Female","Quebec","High Education","YES","Middle Class",NA,NA
71,"Female","Ontario","High Education","NO","Upper Class",0,0
23,"Male","Quebec","Some Education","YES","Upper Class",0,0
19,"Female","Ontario","Some Education","NO","Middle Class",NA,NA
44,"Female","Quebec","Some Education","YES","Lower Class",0,0
19,"Male","Quebec","Some Education","NO","Middle Class",NA,NA
70,"Male","Quebec","Some Education","YES","Lower Class",0,1
43,"Male","Quebec","High Education","NO","Middle Class",1,0
61,"Male","British Columbia","High Education","YES","Middle Class",0,1
23,"Female","Quebec","High Education","NO","Middle Class",0,1
67,"Male","Quebec","High Education","YES","Middle Class",0,0
59,"Female","British Columbia","Some Education","NO","Middle Class",0,0
63,"Female","Newfoundland and Labrador","Some Education","YES","Middle Class",0,0
35,"Male","Manitoba","High Education","YES","Lower Class",NA,NA
66,"Male","Alberta","High Education","NO","Upper Class",1,0
58,"Male","Quebec","High Education","YES","Middle Class",0,0
41,"Male","Quebec","High Education","NO","Middle Class",0,1
71,"Female","British Columbia","High Education","YES","Middle Class",0,1
66,"Male","Quebec","Some Education","YES","Middle Class",0,1
63,"Male","British Columbia","Some Education","YES","Lower Class",NA,NA
29,"Male","British Columbia","High Education","NO","Middle Class",NA,NA
43,"Female","Quebec","High Education","YES","Upper Class",NA,NA
34,"Male","Quebec","High Education","NO","Middle Class",NA,NA
74,"Female","Quebec","Some Education","YES","Lower Class",0,0
69,"Female","Quebec","High Education","NO","Upper Class",1,0
75,"Male","Quebec","Some Education","YES","Lower Class",0,0
68,"Female","British Columbia","High Education","YES","Lower Class",0,0
66,"Female","Alberta","High Education","YES","Middle Class",1,0
59,"Female","Quebec","High Education","YES","Middle Class",0,1
75,"Male","Quebec","Some Education","YES","Lower Class",1,0
36,"Female","Quebec","Some Education","YES","Middle Class",0,1
50,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
38,"Male","Alberta","High Education","NO","Upper Class",NA,NA
28,"Male","British Columbia","Some Education","NO","Lower Class",0,0
63,"Female","Quebec","Some Education","NO","Middle Class",0,0
41,"Male","Alberta","Some Education","YES","Middle Class",0,1
67,"Male","Quebec","High Education","YES","Middle Class",1,0
18,"Male","Quebec","Some Education","YES","Lower Class",0,0
49,"Female","Quebec","High Education","YES","Middle Class",1,0
75,"Male","British Columbia","Some Education","YES","Lower Class",0,0
21,"Male","Quebec","Some Education","YES","Lower Class",1,0
72,"Female","Ontario","Some Education","YES","Middle Class",0,1
26,"Male","Alberta","Some Education","YES","Middle Class",0,0
29,"Male","Quebec","Some Education","NO","Lower Class",NA,NA
70,"Female","British Columbia","High Education","NO","Lower Class",NA,NA
36,"Male","Alberta","High Education","NO","Upper Class",1,0
28,"Male","Alberta","Low Education","YES","Lower Class",NA,NA
65,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
59,"Male","Quebec","Some Education","YES","Middle Class",0,1
57,"Female","Alberta","Some Education","YES","Lower Class",NA,NA
69,"Female","Quebec","High Education","YES","Upper Class",NA,NA
63,"Male","Quebec","High Education","YES","Middle Class",1,0
50,"Female","Manitoba","Some Education","NO","Middle Class",NA,NA
71,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
72,"Male","Manitoba","Some Education","YES","Lower Class",NA,NA
57,"Male","Quebec","High Education","YES","Middle Class",0,0
35,"Female","Quebec","High Education","NO","Upper Class",0,0
36,"Male","Quebec","High Education","NO","Middle Class",0,0
29,"Male","Newfoundland and Labrador","Some Education","NO","Middle Class",0,1
66,"Female","Quebec","High Education","YES","Lower Class",0,0
27,"Female","Alberta","Some Education","NO","Middle Class",NA,NA
35,"Male","Quebec","High Education","YES","Lower Class",1,0
22,"Female","Quebec","Some Education","NO","Lower Class",0,0
39,"Female","Quebec","High Education","NO","Middle Class",NA,NA
60,"Female","Quebec","High Education","YES","Middle Class",0,1
46,"Female","Quebec","High Education","YES","Middle Class",0,0
76,"Female","British Columbia","High Education","YES","Middle Class",1,0
62,"Female","Ontario","Some Education","YES","Lower Class",1,0
60,"Male","Alberta","Some Education","NO","Upper Class",0,1
71,"Female","British Columbia","High Education","YES","Upper Class",0,1
50,"Male","Quebec","High Education","NO","Middle Class",1,0
30,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
58,"Female","Quebec","Some Education","NO","Lower Class",1,0
31,"Male","British Columbia","High Education","NO","Middle Class",1,0
46,"Male","Quebec","Some Education","NO","Middle Class",0,0
64,"Male","Manitoba","Some Education","NO","Middle Class",0,0
50,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
36,"Female","Alberta","Some Education","NO","Middle Class",0,0
38,"Female","Quebec","High Education","YES","Middle Class",NA,NA
32,"Male","Quebec","High Education","YES","Middle Class",0,0
53,"Female","British Columbia","Some Education","NO","Middle Class",0,1
29,"Male","Ontario","High Education","YES","Lower Class",NA,NA
60,"Female","Quebec","Some Education","YES","Middle Class",0,0
78,"Male","Quebec","High Education","YES","Lower Class",0,0
63,"Female","Quebec","Low Education","NO","Middle Class",1,0
34,"Female","Alberta","High Education","NO","Upper Class",0,0
38,"Male","Quebec","Some Education","YES","Middle Class",0,0
32,"Female","British Columbia","High Education","YES","Upper Class",1,0
53,"Female","New Brunswick","High Education","YES","Middle Class",1,0
57,"Female","Prince Edward Island","High Education","YES","Upper Class",0,0
61,"Female","Quebec","Some Education","YES","Lower Class",0,0
56,"Female","Quebec","High Education","NO","Upper Class",0,1
56,"Female","Quebec","Some Education","YES","Middle Class",0,0
44,"Male","Ontario","Some Education","YES","Middle Class",0,0
52,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
82,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
61,"Male","Quebec","Some Education","YES","Middle Class",0,1
54,"Male","Alberta","High Education","NO","Middle Class",0,1
32,"Female","Quebec","High Education","NO","Middle Class",1,0
22,"Male","Quebec","High Education","YES","Middle Class",0,1
66,"Male","Manitoba","Some Education","YES","Lower Class",0,1
46,"Female","Quebec","High Education","NO","Lower Class",NA,NA
68,"Male","Ontario","High Education","YES","Lower Class",NA,NA
80,"Female","Quebec","Some Education","YES","Upper Class",0,1
65,"Female","Ontario","High Education","YES","Lower Class",1,0
64,"Male","Quebec","Some Education","YES","Middle Class",1,0
28,"Male","Quebec","High Education","NO","Middle Class",0,0
78,"Female","Quebec","High Education","YES","Middle Class",0,1
70,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
54,"Male","Ontario","Some Education","YES","Lower Class",NA,NA
32,"Male","Quebec","High Education","NO","Middle Class",1,0
32,"Female","Quebec","High Education","YES","Middle Class",0,0
37,"Female","Ontario","Some Education","YES","Lower Class",NA,NA
50,"Female","Quebec","Some Education","YES","Lower Class",0,0
69,"Female","Quebec","Some Education","YES","Middle Class",1,0
55,"Male","Alberta","High Education","YES","Middle Class",NA,NA
57,"Female","New Brunswick","Some Education","YES","Lower Class",0,0
50,"Female","Alberta","Some Education","YES","Upper Class",0,0
61,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
25,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
66,"Male","Newfoundland and Labrador","Some Education","YES","Middle Class",NA,NA
58,"Female","Manitoba","Some Education","YES","Middle Class",1,0
66,"Male","British Columbia","High Education","YES","Middle Class",1,0
59,"Female","Quebec","Some Education","YES","Lower Class",0,1
22,"Female","British Columbia","High Education","NO","Upper Class",0,0
51,"Female","Ontario","Some Education","YES","Lower Class",0,0
72,"Male","Quebec","Some Education","YES","Lower Class",0,1
67,"Female","Alberta","Some Education","NO","Lower Class",0,0
43,"Male","Alberta","Some Education","NO","Lower Class",0,0
40,"Female","Quebec","High Education","NO","Middle Class",NA,NA
62,"Female","Quebec","High Education","NO","Lower Class",0,0
52,"Male","Quebec","Some Education","NO","Middle Class",1,0
47,"Female","Quebec","Some Education","NO","Middle Class",0,0
64,"Female","Quebec","High Education","NO","Middle Class",0,0
34,"Male","Quebec","High Education","YES","Middle Class",NA,NA
59,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
28,"Female","British Columbia","High Education","NO","Middle Class",1,0
61,"Female","Alberta","High Education","YES","Upper Class",1,0
70,"Male","Quebec","High Education","YES","Middle Class",0,1
43,"Female","Quebec","Some Education","YES","Lower Class",1,0
36,"Male","Quebec","Some Education","YES","Middle Class",1,0
33,"Female","Quebec","High Education","YES","Middle Class",0,0
67,"Female","Quebec","Some Education","YES","Lower Class",0,1
23,"Female","Quebec","High Education","YES","Middle Class",0,0
74,"Female","British Columbia","Some Education","YES","Lower Class",NA,NA
76,"Male","Quebec","High Education","YES","Middle Class",1,0
56,"Male","British Columbia","Some Education","NO","Middle Class",0,1
