"age","sex","province","education","religion","income_before_tax","vote_liberal","vote_conservative"
58,"Female","British Columbia","Some Education","YES","Upper Middle Class to Wealthy",0,0
33,"Female","British Columbia","Highly Educated","NO","Middle Class",NA,NA
54,"Male","British Columbia","Some Education","YES","Upper Middle Class to Wealthy",0,0
73,"Male","Alberta","Some Education","YES","Lower Middle Class to Poor",0,1
45,"Male","New Brunswick","Some Education","YES","Lower Middle Class to Poor",0,0
75,"Female","British Columbia","Highly Educated","YES","Middle Class",1,0
28,"Female","Alberta","Some Education","NO","Lower Middle Class to Poor",0,0
60,"Female","Alberta","Highly Educated","NO","Upper Middle Class to Wealthy",0,1
83,"Female","British Columbia","Highly Educated","YES","Middle Class",0,1
52,"Female","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",0,1
57,"Female","Alberta","Some Education","YES","Middle Class",0,1
75,"Male","British Columbia","Some Education","YES","Middle Class",0,1
49,"Male","Alberta","Some Education","NO","Middle Class",NA,NA
75,"Female","British Columbia","Some Education","NO","Lower Middle Class to Poor",0,0
71,"Female","British Columbia","Highly Educated","YES","Middle Class",1,0
54,"Male","Manitoba","Highly Educated","YES","Upper Middle Class to Wealthy",NA,NA
60,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
67,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",NA,NA
65,"Female","Alberta","Some Education","YES","Middle Class",0,0
57,"Female","Alberta","Some Education","NO","Lower Middle Class to Poor",0,0
45,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
29,"Male","Manitoba","Highly Educated","NO","Upper Middle Class to Wealthy",1,0
87,"Male","British Columbia","Some Education","YES","Lower Middle Class to Poor",0,1
63,"Male","British Columbia","Some Education","YES","Lower Middle Class to Poor",1,0
74,"Male","Alberta","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
55,"Female","New Brunswick","Some Education","YES","Middle Class",0,1
34,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",NA,NA
32,"Female","Manitoba","Highly Educated","YES","Middle Class",NA,NA
40,"Male","British Columbia","Highly Educated","NO","Middle Class",0,1
66,"Male","Alberta","Some Education","YES","Lower Middle Class to Poor",0,1
75,"Female","British Columbia","Some Education","NO","Lower Middle Class to Poor",1,0
75,"Male","Manitoba","Highly Educated","YES","Middle Class",0,0
67,"Male","British Columbia","Some Education","NO","Middle Class",NA,NA
70,"Male","Manitoba","Highly Educated","YES","Middle Class",NA,NA
76,"Female","Manitoba","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
73,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
65,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",NA,NA
64,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
29,"Female","British Columbia","Highly Educated","NO","Middle Class",1,0
36,"Female","British Columbia","Some Education","YES","Middle Class",0,0
25,"Male","British Columbia","Highly Educated","NO","Middle Class",0,0
70,"Female","British Columbia","Some Education","YES","Middle Class",1,0
53,"Female","Alberta","Some Education","YES","Lower Middle Class to Poor",0,0
59,"Female","British Columbia","Some Education","NO","Middle Class",0,1
74,"Male","British Columbia","Some Education","NO","Middle Class",NA,NA
63,"Male","British Columbia","Highly Educated","NO","Middle Class",0,1
25,"Female","Alberta","Some Education","YES","Middle Class",0,1
34,"Male","British Columbia","Highly Educated","YES","Middle Class",0,1
62,"Female","Alberta","Some Education","NO","Middle Class",0,0
72,"Female","British Columbia","Some Education","YES","Lower Middle Class to Poor",NA,NA
47,"Male","British Columbia","Highly Educated","YES","Middle Class",0,0
34,"Female","Manitoba","Some Education","YES","Middle Class",0,0
51,"Female","Alberta","Some Education","YES","Upper Middle Class to Wealthy",1,0
33,"Female","Alberta","Some Education","YES","Upper Middle Class to Wealthy",0,0
50,"Male","Alberta","Highly Educated","NO","Upper Middle Class to Wealthy",NA,NA
28,"Male","British Columbia","Highly Educated","NO","Lower Middle Class to Poor",0,0
31,"Male","Alberta","Highly Educated","YES","Middle Class",NA,NA
43,"Male","Alberta","Some Education","NO","Lower Middle Class to Poor",0,0
32,"Female","New Brunswick","Some Education","YES","Lower Middle Class to Poor",NA,NA
57,"Male","British Columbia","Some Education","YES","Upper Middle Class to Wealthy",0,1
75,"Male","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",1,0
72,"Female","Alberta","Some Education","YES","Middle Class",0,0
51,"Male","Manitoba","Some Education","YES","Middle Class",1,0
69,"Female","Manitoba","Highly Educated","NO","Lower Middle Class to Poor",0,0
30,"Female","Alberta","Highly Educated","YES","Middle Class",1,0
60,"Male","Manitoba","Highly Educated","YES","Middle Class",NA,NA
73,"Female","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",NA,NA
76,"Female","Alberta","Highly Educated","YES","Middle Class",0,0
33,"Male","Alberta","Some Education","NO","Middle Class",NA,NA
33,"Male","British Columbia","Highly Educated","YES","Middle Class",0,0
22,"Male","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",0,0
39,"Female","Alberta","Some Education","NO","Lower Middle Class to Poor",NA,NA
69,"Male","Alberta","Some Education","YES","Middle Class",0,1
65,"Female","Alberta","Some Education","YES","Lower Middle Class to Poor",1,0
41,"Male","British Columbia","Highly Educated","YES","Middle Class",NA,NA
60,"Female","Manitoba","Some Education","YES","Middle Class",1,0
74,"Male","Alberta","Limited Education","YES","Lower Middle Class to Poor",NA,NA
64,"Male","Manitoba","Some Education","YES","Lower Middle Class to Poor",0,0
71,"Male","New Brunswick","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
76,"Male","British Columbia","Highly Educated","YES","Middle Class",1,0
39,"Male","British Columbia","Highly Educated","NO","Upper Middle Class to Wealthy",NA,NA
30,"Female","British Columbia","Highly Educated","YES","Middle Class",0,0
72,"Female","British Columbia","Highly Educated","YES","Middle Class",0,0
74,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
57,"Male","British Columbia","Highly Educated","NO","Middle Class",1,0
52,"Male","Alberta","Highly Educated","NO","Lower Middle Class to Poor",0,1
78,"Female","British Columbia","Some Education","YES","Lower Middle Class to Poor",0,1
36,"Female","British Columbia","Highly Educated","NO","Middle Class",0,0
63,"Female","British Columbia","Some Education","YES","Middle Class",0,1
60,"Female","British Columbia","Some Education","YES","Middle Class",0,1
64,"Male","British Columbia","Some Education","NO","Middle Class",NA,NA
80,"Female","British Columbia","Some Education","YES","Upper Middle Class to Wealthy",1,0
59,"Male","New Brunswick","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
58,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
71,"Female","Alberta","Highly Educated","YES","Middle Class",NA,NA
40,"Female","British Columbia","Some Education","YES","Middle Class",1,0
47,"Male","Alberta","Some Education","YES","Lower Middle Class to Poor",NA,NA
26,"Male","Alberta","Some Education","NO","Middle Class",0,1
50,"Female","Manitoba","Some Education","YES","Lower Middle Class to Poor",1,0
40,"Male","British Columbia","Highly Educated","YES","Middle Class",1,0
66,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
60,"Female","Alberta","Some Education","NO","Upper Middle Class to Wealthy",0,1
63,"Female","Manitoba","Highly Educated","YES","Middle Class",NA,NA
83,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
68,"Male","Alberta","Some Education","YES","Upper Middle Class to Wealthy",NA,NA
64,"Male","Manitoba","Some Education","NO","Middle Class",NA,NA
34,"Female","British Columbia","Highly Educated","YES","Upper Middle Class to Wealthy",NA,NA
69,"Male","British Columbia","Highly Educated","NO","Lower Middle Class to Poor",0,0
65,"Male","Alberta","Some Education","YES","Middle Class",0,1
34,"Female","Alberta","Highly Educated","NO","Middle Class",0,1
42,"Male","Alberta","Highly Educated","YES","Middle Class",NA,NA
44,"Female","New Brunswick","Highly Educated","YES","Upper Middle Class to Wealthy",0,1
34,"Female","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",0,0
66,"Male","Manitoba","Some Education","YES","Lower Middle Class to Poor",NA,NA
63,"Female","Alberta","Some Education","YES","Lower Middle Class to Poor",1,0
44,"Male","Manitoba","Some Education","NO","Middle Class",NA,NA
69,"Male","Manitoba","Some Education","YES","Lower Middle Class to Poor",1,0
61,"Female","British Columbia","Highly Educated","NO","Lower Middle Class to Poor",NA,NA
72,"Female","Manitoba","Highly Educated","YES","Middle Class",0,0
18,"Female","Alberta","Some Education","NO","Lower Middle Class to Poor",NA,NA
67,"Female","Alberta","Some Education","NO","Middle Class",NA,NA
27,"Female","British Columbia","Highly Educated","NO","Middle Class",0,0
74,"Male","Manitoba","Some Education","YES","Lower Middle Class to Poor",0,0
42,"Male","British Columbia","Highly Educated","YES","Middle Class",1,0
70,"Female","Alberta","Some Education","YES","Middle Class",0,1
36,"Male","Newfoundland and Labrador","Highly Educated","YES","Upper Middle Class to Wealthy",0,0
54,"Male","Alberta","Some Education","NO","Middle Class",0,1
68,"Female","New Brunswick","Highly Educated","YES","Middle Class",1,0
50,"Female","British Columbia","Highly Educated","YES","Upper Middle Class to Wealthy",0,1
62,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
77,"Female","New Brunswick","Some Education","NO","Lower Middle Class to Poor",NA,NA
54,"Female","Newfoundland and Labrador","Some Education","YES","Lower Middle Class to Poor",0,0
57,"Male","Manitoba","Some Education","YES","Middle Class",NA,NA
77,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
36,"Female","Alberta","Some Education","YES","Middle Class",1,0
43,"Female","New Brunswick","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
39,"Male","British Columbia","Some Education","YES","Middle Class",0,0
53,"Female","British Columbia","Some Education","YES","Upper Middle Class to Wealthy",1,0
24,"Female","Alberta","Highly Educated","NO","Middle Class",0,0
53,"Male","New Brunswick","Some Education","YES","Middle Class",0,0
65,"Female","Manitoba","Some Education","YES","Middle Class",1,0
25,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",0,0
46,"Male","British Columbia","Some Education","YES","Middle Class",NA,NA
74,"Female","British Columbia","Some Education","NO","Middle Class",NA,NA
76,"Female","Newfoundland and Labrador","Highly Educated","YES","Middle Class",NA,NA
58,"Male","British Columbia","Some Education","YES","Lower Middle Class to Poor",NA,NA
34,"Male","British Columbia","Highly Educated","YES","Upper Middle Class to Wealthy",0,0
75,"Female","New Brunswick","Some Education","YES","Lower Middle Class to Poor",NA,NA
41,"Male","Alberta","Some Education","YES","Upper Middle Class to Wealthy",NA,NA
31,"Male","British Columbia","Highly Educated","NO","Middle Class",NA,NA
62,"Male","Alberta","Some Education","NO","Middle Class",1,0
56,"Male","British Columbia","Some Education","YES","Upper Middle Class to Wealthy",0,1
71,"Female","Newfoundland and Labrador","Some Education","YES","Middle Class",0,1
35,"Male","Alberta","Some Education","NO","Middle Class",NA,NA
50,"Female","British Columbia","Some Education","YES","Middle Class",0,0
25,"Female","British Columbia","Some Education","NO","Middle Class",0,0
73,"Female","British Columbia","Some Education","NO","Lower Middle Class to Poor",NA,NA
46,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",0,0
66,"Female","New Brunswick","Highly Educated","NO","Lower Middle Class to Poor",0,0
49,"Female","Alberta","Highly Educated","YES","Lower Middle Class to Poor",0,1
45,"Female","British Columbia","Some Education","YES","Upper Middle Class to Wealthy",0,0
30,"Female","British Columbia","Highly Educated","NO","Middle Class",0,0
36,"Female","Manitoba","Highly Educated","YES","Middle Class",NA,NA
44,"Female","Alberta","Highly Educated","YES","Middle Class",0,1
33,"Male","Alberta","Some Education","YES","Middle Class",0,0
64,"Male","Manitoba","Highly Educated","YES","Middle Class",1,0
47,"Female","New Brunswick","Highly Educated","YES","Middle Class",0,1
66,"Female","British Columbia","Some Education","YES","Upper Middle Class to Wealthy",NA,NA
64,"Male","British Columbia","Some Education","YES","Lower Middle Class to Poor",NA,NA
27,"Female","Alberta","Highly Educated","NO","Middle Class",NA,NA
52,"Female","British Columbia","Some Education","NO","Lower Middle Class to Poor",0,0
62,"Female","British Columbia","Some Education","YES","Lower Middle Class to Poor",0,0
55,"Female","British Columbia","Highly Educated","NO","Upper Middle Class to Wealthy",0,1
27,"Female","British Columbia","Highly Educated","YES","Lower Middle Class to Poor",0,0
60,"Female","Alberta","Some Education","YES","Middle Class",0,1
59,"Male","New Brunswick","Highly Educated","YES","Lower Middle Class to Poor",0,0
43,"Female","Alberta","Some Education","YES","Middle Class",0,1
75,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",1,0
26,"Male","Alberta","Some Education","NO","Middle Class",0,0
27,"Male","Alberta","Highly Educated","NO","Middle Class",0,0
64,"Female","Alberta","Highly Educated","YES","Middle Class",NA,NA
63,"Male","Manitoba","Highly Educated","NO","Lower Middle Class to Poor",1,0
69,"Male","British Columbia","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
28,"Female","Alberta","Some Education","YES","Lower Middle Class to Poor",0,0
49,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
27,"Female","Alberta","Some Education","YES","Middle Class",0,0
57,"Male","Manitoba","Some Education","YES","Middle Class",NA,NA
48,"Male","Manitoba","Some Education","YES","Middle Class",0,0
63,"Female","British Columbia","Some Education","NO","Lower Middle Class to Poor",NA,NA
37,"Male","British Columbia","Highly Educated","YES","Middle Class",NA,NA
47,"Male","Manitoba","Highly Educated","YES","Middle Class",1,0
35,"Male","Alberta","Highly Educated","YES","Middle Class",1,0
33,"Female","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",0,1
34,"Female","Alberta","Some Education","NO","Middle Class",NA,NA
41,"Female","New Brunswick","Some Education","YES","Lower Middle Class to Poor",0,0
54,"Male","British Columbia","Highly Educated","YES","Middle Class",NA,NA
25,"Female","Alberta","Some Education","NO","Lower Middle Class to Poor",NA,NA
41,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
26,"Female","British Columbia","Highly Educated","NO","Middle Class",0,0
29,"Male","Manitoba","Highly Educated","NO","Middle Class",0,0
